feature,gene,importance,abs_importance,importance_type,antibiotic,model,model_label
amr__multispecies_ant3-ia_family_aminoglycoside_nucleotidyltransferase_aada1,multispecies_ant3-ia_family_aminoglycoside_nucleotidyltransferase_aada1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_aminoglycoside_o-phosphotransferase_aph3-ib,multispecies_aminoglycoside_o-phosphotransferase_aph3-ib,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_23s_rrna_adenine2058-n6-methyltransferase_ermb,multispecies_23s_rrna_adenine2058-n6-methyltransferase_ermb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multiple_antibiotic_resistance_protein_marb,multiple_antibiotic_resistance_protein_marb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_resistance_transporter_bicyclomycin_resistance_protein_bcr-1,multidrug_resistance_transporter_bicyclomycin_resistance_protein_bcr-1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_mdtabc-tolc_inner-membrane_protondrug_antiporter_mdtc_rnd_type,multidrug_efflux_system_mdtabc-tolc_inner-membrane_protondrug_antiporter_mdtc_rnd_type,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_trimethoprim-resistant_dihydrofolate_reductase_dfra17,multispecies_trimethoprim-resistant_dihydrofolate_reductase_dfra17,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_quaternary_ammonium_compound_efflux_smr_transporter_qacl,multispecies_quaternary_ammonium_compound_efflux_smr_transporter_qacl,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_tetracycline_efflux_mfs_transporter_tetd,multispecies_tetracycline_efflux_mfs_transporter_tetd,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_sulfonamide-resistant_dihydropteroate_synthase_sul2,multispecies_sulfonamide-resistant_dihydropteroate_synthase_sul2,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_streptothricin_n-acetyltransferase_sat1,multispecies_streptothricin_n-acetyltransferase_sat1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__class_c_beta-lactamase_ec_3.5.2.6_blaec_family,class_c_beta-lactamase_ec_3.5.2.6_blaec_family,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_ant3_family_aminoglycoside_nucleotidyltransferase,multispecies_ant3_family_aminoglycoside_nucleotidyltransferase,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_blaec_family_class_c_beta-lactamase,multispecies_blaec_family_class_c_beta-lactamase,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_bleomycin_binding_protein_ble-mbl,multispecies_bleomycin_binding_protein_ble-mbl,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__acre,acre,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__two-component_transcriptional_regulatory_protein_basrpmra_activated_by_basspmrb,two-component_transcriptional_regulatory_protein_basrpmra_activated_by_basspmrb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__cata1,cata1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__bla_1,bla_1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__chloramphenicol_efflux_mfs_transporter_cmla1,chloramphenicol_efflux_mfs_transporter_cmla1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__class_a_beta-lactamase_ec_3.5.2.6_shv_family,class_a_beta-lactamase_ec_3.5.2.6_shv_family,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multispecies_macrolide_efflux_mfs_transporter_mefb,multispecies_macrolide_efflux_mfs_transporter_mefb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_pump_emrd_of_mfs_type,multidrug_efflux_pump_emrd_of_mfs_type,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__neo,neo,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__outer_membrane_channel_tolc_opmh,outer_membrane_channel_tolc_opmh,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__aph3-i,aph3-i,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__copper_sensory_histidine_kinase_cpxa,copper_sensory_histidine_kinase_cpxa,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_acrab-tolc_membrane_fusion_component_acra,multidrug_efflux_system_acrab-tolc_membrane_fusion_component_acra,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_acref-tolc_inner-membrane_protondrug_antiporter_acrf_rnd_type,multidrug_efflux_system_acref-tolc_inner-membrane_protondrug_antiporter_acrf_rnd_type,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__csra,csra,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__cpxr,cpxr,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__lnuflnug,lnuflnug,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__lnub,lnub,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__mdte,mdte,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__mdti,mdti,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__mdtc_2,mdtc_2,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__pmrf,pmrf,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__pmrc,pmrc,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__macb,macb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycoside_n6-acetyltransferase_ec_2.3.1.82_aac6-ib-cr_fluoroquinolone-acetylating,aminoglycoside_n6-acetyltransferase_ec_2.3.1.82_aac6-ib-cr_fluoroquinolone-acetylating,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__d-alanine--d-alanine_ligase_ec_6.3.2.4,d-alanine--d-alanine_ligase_ec_6.3.2.4,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__dfra1,dfra1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__dfra,dfra,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__dfra12,dfra12,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__probable_acrefenvcd_operon_repressor_envr,probable_acrefenvcd_operon_repressor_envr,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__putrescine_aminotransferase_ec_2.6.1.82,putrescine_aminotransferase_ec_2.6.1.82,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__macrolide_export_atp-bindingpermease_protein_macb,macrolide_export_atp-bindingpermease_protein_macb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__klebsiella_pneumoniae_kpnf,klebsiella_pneumoniae_kpnf,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__msre,msre,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__aph3-ib,aph3-ib,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__arna,arna,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__parc,parc,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__pata,pata,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__arnc,arnc,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__baer,baer,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__phopphoq_regulator_mgrb,phopphoq_regulator_mgrb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__phop,phop,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__mdtc_1,mdtc_1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__mphb_family_macrolide_2-phosphotransferase,mphb_family_macrolide_2-phosphotransferase,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__mphemphg_family,mphemphg_family,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__msba,msba,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_emrky-tolc_membrane_fusion_component_emrk,multidrug_efflux_system_emrky-tolc_membrane_fusion_component_emrk,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__multidrug_efflux_system_acrab-tolc_inner-membrane_protondrug_antiporter_acrb_rnd_type,multidrug_efflux_system_acrab-tolc_inner-membrane_protondrug_antiporter_acrb_rnd_type,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__cys_regulon_transcriptional_activator_cysb,cys_regulon_transcriptional_activator_cysb,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__katg,katg,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__inha_fabi,inha_fabi,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__iron_aquisition_outermembrane_yersiniabactin_receptor_fyuapsnpesticin_receptor_outer_membrane_receptor_for_ferric_sidero,iron_aquisition_outermembrane_yersiniabactin_receptor_fyuapsnpesticin_receptor_outer_membrane_receptor_for_ferric_sidero,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__s10p,s10p,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__rsma,rsma,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__ant1_1,ant1_1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__rpoc,rpoc,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__lipid_a_phosphoethanolamine_transferase_eptapmrc_ec_2.7.8.43,lipid_a_phosphoethanolamine_transferase_eptapmrc_ec_2.7.8.43,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycoside_n6-acetyltransferase_ec_2.3.1.82_aac6-ibaac6-ii,aminoglycoside_n6-acetyltransferase_ec_2.3.1.82_aac6-ibaac6-ii,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__ant1,ant1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycosides_efflux_system_acrad-tolc_inner-membrane_protondrug_antiporter_acrd_rnd_type,aminoglycosides_efflux_system_acrad-tolc_inner-membrane_protondrug_antiporter_acrd_rnd_type,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__lipid_a_export_permeaseatp-binding_protein_msba,lipid_a_export_permeaseatp-binding_protein_msba,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__dfra17,dfra17,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__dfra5,dfra5,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__ssu_ribosomal_protein_s12p_s23e,ssu_ribosomal_protein_s12p_s23e,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__gadx,gadx,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__glpt,glpt,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__fosmidomycin_resistance_protein,fosmidomycin_resistance_protein,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__ftsi_1,ftsi_1,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycoside_3-phosphotransferase_ec_2.7.1.95_aph3-i,aminoglycoside_3-phosphotransferase_ec_2.7.1.95_aph3-i,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__aminoglycoside_3-phosphotransferase_ec_2.7.1.87_aph3-i,aminoglycoside_3-phosphotransferase_ec_2.7.1.87_aph3-i,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__h-ns,h-ns,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__alr,alr,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__tem_family_class_a_beta-lactamase,tem_family_class_a_beta-lactamase,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__tem_family,tem_family,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__small_multidrug_resistance_smr_efflux_transporter_qace_delta_1_quaternary_ammonium_compounds,small_multidrug_resistance_smr_efflux_transporter_qace_delta_1_quaternary_ammonium_compounds,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__folp_3,folp_3,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
amr__acrs,acrs,0.0,0.0,coeficiente_logistico_absoluto,cefotaxime,logistic_regression_balanced,Regresión logística balanceada
